"State","Date","Active","Confirmed","Deaths","Recovered","Pop","pct"
"Idaho",2020-02-01,0,0,0,0,1787065,"0"
"Idaho",2020-02-02,0,0,0,0,1787065,"0"
"Idaho",2020-02-03,0,0,0,0,1787065,"0"
"Idaho",2020-02-04,0,0,0,0,1787065,"0"
"Idaho",2020-02-05,0,0,0,0,1787065,"0"
"Idaho",2020-02-06,0,0,0,0,1787065,"0"
"Idaho",2020-02-07,0,0,0,0,1787065,"0"
"Idaho",2020-02-08,0,0,0,0,1787065,"0"
"Idaho",2020-02-09,0,0,0,0,1787065,"0"
"Idaho",2020-02-10,0,0,0,0,1787065,"0"
"Idaho",2020-02-11,0,0,0,0,1787065,"0"
"Idaho",2020-02-12,0,0,0,0,1787065,"0"
"Idaho",2020-02-13,0,0,0,0,1787065,"0"
"Idaho",2020-02-14,0,0,0,0,1787065,"0"
"Idaho",2020-02-15,0,0,0,0,1787065,"0"
"Idaho",2020-02-16,0,0,0,0,1787065,"0"
"Idaho",2020-02-17,0,0,0,0,1787065,"0"
"Idaho",2020-02-18,0,0,0,0,1787065,"0"
"Idaho",2020-02-19,0,0,0,0,1787065,"0"
"Idaho",2020-02-20,0,0,0,0,1787065,"0"
"Idaho",2020-02-21,0,0,0,0,1787065,"0"
"Idaho",2020-02-22,0,0,0,0,1787065,"0"
"Idaho",2020-02-23,0,0,0,0,1787065,"0"
"Idaho",2020-02-24,0,0,0,0,1787065,"0"
"Idaho",2020-02-25,0,0,0,0,1787065,"0"
"Idaho",2020-02-26,0,0,0,0,1787065,"0"
"Idaho",2020-02-27,0,0,0,0,1787065,"0"
"Idaho",2020-02-28,0,0,0,0,1787065,"0"
"Idaho",2020-02-29,0,0,0,0,1787065,"0"
"Idaho",2020-03-01,0,0,0,0,1787065,"0"
"Idaho",2020-03-02,0,0,0,0,1787065,"0"
"Idaho",2020-03-03,0,0,0,0,1787065,"0"
"Idaho",2020-03-04,0,0,0,0,1787065,"0"
"Idaho",2020-03-05,0,0,0,0,1787065,"0"
"Idaho",2020-03-06,0,0,0,0,1787065,"0"
"Idaho",2020-03-07,0,0,0,0,1787065,"0"
"Idaho",2020-03-08,0,0,0,0,1787065,"0"
"Idaho",2020-03-09,0,0,0,0,1787065,"0"
"Idaho",2020-03-10,0,0,0,0,1787065,"0"
"Idaho",2020-03-11,0,0,0,0,1787065,"0"
"Idaho",2020-03-12,0,0,0,0,1787065,"0"
"Idaho",2020-03-13,1,1,0,0,1787065,"0.0001"
"Idaho",2020-03-14,2,2,0,0,1787065,"0.0001"
"Idaho",2020-03-15,5,5,0,0,1787065,"0.0003"
"Idaho",2020-03-16,5,5,0,0,1787065,"0.0003"
"Idaho",2020-03-17,8,8,0,0,1787065,"0.0004"
"Idaho",2020-03-18,9,9,0,0,1787065,"0.0005"
"Idaho",2020-03-19,11,11,0,0,1787065,"0.0006"
"Idaho",2020-03-20,23,23,0,0,1787065,"0.0013"
"Idaho",2020-03-21,36,36,0,0,1787065,"0.002"
"Idaho",2020-03-22,42,42,0,0,1787065,"0.0024"
"Idaho",2020-03-23,42,42,0,0,1787065,"0.0024"
"Illinois",2020-01-22,0,0,0,0,12671821,"0"
"Illinois",2020-01-23,0,0,0,0,12671821,"0"
"Illinois",2020-01-24,0,0,0,0,12671821,"0"
"Illinois",2020-01-25,0,0,0,0,12671821,"0"
"Illinois",2020-01-26,0,0,0,0,12671821,"0"
"Illinois",2020-01-27,0,0,0,0,12671821,"0"
"Illinois",2020-01-28,0,0,0,0,12671821,"0"
"Illinois",2020-01-29,0,0,0,0,12671821,"0"
"Illinois",2020-01-30,0,0,0,0,12671821,"0"
"Illinois",2020-01-31,0,0,0,0,12671821,"0"
"Illinois",2020-02-01,0,0,0,0,12671821,"0"
"Illinois",2020-02-02,0,0,0,0,12671821,"0"
"Illinois",2020-02-03,0,0,0,0,12671821,"0"
"Illinois",2020-02-04,0,0,0,0,12671821,"0"
"Illinois",2020-02-05,0,0,0,0,12671821,"0"
"Illinois",2020-02-06,0,0,0,0,12671821,"0"
"Illinois",2020-02-07,0,0,0,0,12671821,"0"
"Illinois",2020-02-08,0,0,0,0,12671821,"0"
"Illinois",2020-02-09,0,0,0,0,12671821,"0"
"Illinois",2020-02-10,0,0,0,0,12671821,"0"
"Illinois",2020-02-11,0,0,0,0,12671821,"0"
"Illinois",2020-02-12,0,0,0,0,12671821,"0"
"Illinois",2020-02-13,0,0,0,0,12671821,"0"
"Illinois",2020-02-14,0,0,0,0,12671821,"0"
"Illinois",2020-02-15,0,0,0,0,12671821,"0"
"Illinois",2020-02-16,0,0,0,0,12671821,"0"
"Illinois",2020-02-17,0,0,0,0,12671821,"0"
"Illinois",2020-02-18,0,0,0,0,12671821,"0"
"Illinois",2020-02-19,0,0,0,0,12671821,"0"
"Illinois",2020-02-20,0,0,0,0,12671821,"0"
"Illinois",2020-02-21,0,0,0,0,12671821,"0"
"Illinois",2020-02-22,0,0,0,0,12671821,"0"
"Illinois",2020-02-23,0,0,0,0,12671821,"0"
"Illinois",2020-02-24,0,0,0,0,12671821,"0"
"Illinois",2020-02-25,0,0,0,0,12671821,"0"
"Illinois",2020-02-26,0,0,0,0,12671821,"0"
"Illinois",2020-02-27,0,0,0,0,12671821,"0"
"Illinois",2020-02-28,0,0,0,0,12671821,"0"
"Illinois",2020-02-29,0,0,0,0,12671821,"0"
"Illinois",2020-03-01,0,0,0,0,12671821,"0"
"Illinois",2020-03-02,0,0,0,0,12671821,"0"
"Illinois",2020-03-03,0,0,0,0,12671821,"0"
"Illinois",2020-03-04,0,0,0,0,12671821,"0"
"Illinois",2020-03-05,0,0,0,0,12671821,"0"
"Illinois",2020-03-06,0,0,0,0,12671821,"0"
"Illinois",2020-03-07,0,0,0,0,12671821,"0"
"Illinois",2020-03-08,0,0,0,0,12671821,"0"
"Illinois",2020-03-09,0,0,0,0,12671821,"0"
"Illinois",2020-03-10,10,12,0,2,12671821,"0.0001"
"Illinois",2020-03-11,23,25,0,2,12671821,"0.0002"
"Illinois",2020-03-12,30,32,0,2,12671821,"0.0003"
"Illinois",2020-03-13,44,46,0,2,12671821,"0.0004"
"Illinois",2020-03-14,62,64,0,2,12671821,"0.0005"
"Illinois",2020-03-15,91,93,0,2,12671821,"0.0007"
"Illinois",2020-03-16,103,105,0,2,12671821,"0.0008"
"Illinois",2020-03-17,158,161,1,2,12671821,"0.0013"
"Illinois",2020-03-18,161,162,1,0,12671821,"0.0013"
"Illinois",2020-03-19,418,422,4,0,12671821,"0.0033"
"Illinois",2020-03-20,580,585,5,0,12671821,"0.0046"
"Illinois",2020-03-21,747,753,6,0,12671821,"0.0059"
"Illinois",2020-03-22,1040,1049,9,0,12671821,"0.0083"
"Illinois",2020-03-23,1040,1049,9,0,12671821,"0.0083"
"Indiana",2020-01-22,0,0,0,0,6732219,"0"
"Indiana",2020-01-23,0,0,0,0,6732219,"0"
"Indiana",2020-01-24,0,0,0,0,6732219,"0"
"Indiana",2020-01-25,0,0,0,0,6732219,"0"
"Indiana",2020-01-26,0,0,0,0,6732219,"0"
"Indiana",2020-01-27,0,0,0,0,6732219,"0"
"Indiana",2020-01-28,0,0,0,0,6732219,"0"
"Indiana",2020-01-29,0,0,0,0,6732219,"0"
"Indiana",2020-01-30,0,0,0,0,6732219,"0"
"Indiana",2020-01-31,0,0,0,0,6732219,"0"
"Indiana",2020-02-01,0,0,0,0,6732219,"0"
"Indiana",2020-02-02,0,0,0,0,6732219,"0"
"Indiana",2020-02-03,0,0,0,0,6732219,"0"
"Indiana",2020-02-04,0,0,0,0,6732219,"0"
"Indiana",2020-02-05,0,0,0,0,6732219,"0"
"Indiana",2020-02-06,0,0,0,0,6732219,"0"
"Indiana",2020-02-07,0,0,0,0,6732219,"0"
"Indiana",2020-02-08,0,0,0,0,6732219,"0"
"Indiana",2020-02-09,0,0,0,0,6732219,"0"
"Indiana",2020-02-10,0,0,0,0,6732219,"0"
"Indiana",2020-02-11,0,0,0,0,6732219,"0"
"Indiana",2020-02-12,0,0,0,0,6732219,"0"
"Indiana",2020-02-13,0,0,0,0,6732219,"0"
"Indiana",2020-02-14,0,0,0,0,6732219,"0"
"Indiana",2020-02-15,0,0,0,0,6732219,"0"
"Indiana",2020-02-16,0,0,0,0,6732219,"0"
"Indiana",2020-02-17,0,0,0,0,6732219,"0"
"Indiana",2020-02-18,0,0,0,0,6732219,"0"
"Indiana",2020-02-19,0,0,0,0,6732219,"0"
"Indiana",2020-02-20,0,0,0,0,6732219,"0"
"Indiana",2020-02-21,0,0,0,0,6732219,"0"
"Indiana",2020-02-22,0,0,0,0,6732219,"0"
"Indiana",2020-02-23,0,0,0,0,6732219,"0"
"Indiana",2020-02-24,0,0,0,0,6732219,"0"
"Indiana",2020-02-25,0,0,0,0,6732219,"0"
"Indiana",2020-02-26,0,0,0,0,6732219,"0"
"Indiana",2020-02-27,0,0,0,0,6732219,"0"
"Indiana",2020-02-28,0,0,0,0,6732219,"0"
"Indiana",2020-02-29,0,0,0,0,6732219,"0"
"Indiana",2020-03-01,0,0,0,0,6732219,"0"
"Indiana",2020-03-02,0,0,0,0,6732219,"0"
"Indiana",2020-03-03,0,0,0,0,6732219,"0"
"Indiana",2020-03-04,0,0,0,0,6732219,"0"
"Indiana",2020-03-05,0,0,0,0,6732219,"0"
"Indiana",2020-03-06,0,0,0,0,6732219,"0"
"Indiana",2020-03-07,0,0,0,0,6732219,"0"
"Indiana",2020-03-08,0,0,0,0,6732219,"0"
"Indiana",2020-03-09,0,0,0,0,6732219,"0"
"Indiana",2020-03-10,6,6,0,0,6732219,"0.0001"
"Indiana",2020-03-11,11,11,0,0,6732219,"0.0002"
"Indiana",2020-03-12,13,13,0,0,6732219,"0.0002"
"Indiana",2020-03-13,13,13,0,0,6732219,"0.0002"
"Indiana",2020-03-14,16,16,0,0,6732219,"0.0002"
"Indiana",2020-03-15,20,20,0,0,6732219,"0.0003"
"Indiana",2020-03-16,24,25,1,0,6732219,"0.0004"
"Indiana",2020-03-17,28,30,2,0,6732219,"0.0004"
"Indiana",2020-03-18,37,39,2,0,6732219,"0.0006"
"Indiana",2020-03-19,58,60,2,0,6732219,"0.0009"
"Indiana",2020-03-20,84,86,2,0,6732219,"0.0013"
"Indiana",2020-03-21,124,128,4,0,6732219,"0.0019"
"Indiana",2020-03-22,195,201,6,0,6732219,"0.003"
"Indiana",2020-03-23,195,201,6,0,6732219,"0.003"
"Iowa",2020-01-22,0,0,0,0,3155070,"0"
"Iowa",2020-01-23,0,0,0,0,3155070,"0"
"Iowa",2020-01-24,0,0,0,0,3155070,"0"
"Iowa",2020-01-25,0,0,0,0,3155070,"0"
"Iowa",2020-01-26,0,0,0,0,3155070,"0"
"Iowa",2020-01-27,0,0,0,0,3155070,"0"
"Iowa",2020-01-28,0,0,0,0,3155070,"0"
"Iowa",2020-01-29,0,0,0,0,3155070,"0"
"Iowa",2020-01-30,0,0,0,0,3155070,"0"
"Iowa",2020-01-31,0,0,0,0,3155070,"0"
"Iowa",2020-02-01,0,0,0,0,3155070,"0"
"Iowa",2020-02-02,0,0,0,0,3155070,"0"
"Iowa",2020-02-03,0,0,0,0,3155070,"0"
"Iowa",2020-02-04,0,0,0,0,3155070,"0"
"Iowa",2020-02-05,0,0,0,0,3155070,"0"
"Iowa",2020-02-06,0,0,0,0,3155070,"0"
"Iowa",2020-02-07,0,0,0,0,3155070,"0"
"Iowa",2020-02-08,0,0,0,0,3155070,"0"
"Iowa",2020-02-09,0,0,0,0,3155070,"0"
"Iowa",2020-02-10,0,0,0,0,3155070,"0"
"Iowa",2020-02-11,0,0,0,0,3155070,"0"
"Iowa",2020-02-12,0,0,0,0,3155070,"0"
"Iowa",2020-02-13,0,0,0,0,3155070,"0"
"Iowa",2020-02-14,0,0,0,0,3155070,"0"
"Iowa",2020-02-15,0,0,0,0,3155070,"0"
"Iowa",2020-02-16,0,0,0,0,3155070,"0"
"Iowa",2020-02-17,0,0,0,0,3155070,"0"
"Iowa",2020-02-18,0,0,0,0,3155070,"0"
"Iowa",2020-02-19,0,0,0,0,3155070,"0"
"Iowa",2020-02-20,0,0,0,0,3155070,"0"
"Iowa",2020-02-21,0,0,0,0,3155070,"0"
"Iowa",2020-02-22,0,0,0,0,3155070,"0"
"Iowa",2020-02-23,0,0,0,0,3155070,"0"
"Iowa",2020-02-24,0,0,0,0,3155070,"0"
"Iowa",2020-02-25,0,0,0,0,3155070,"0"
"Iowa",2020-02-26,0,0,0,0,3155070,"0"
"Iowa",2020-02-27,0,0,0,0,3155070,"0"
"Iowa",2020-02-28,0,0,0,0,3155070,"0"
"Iowa",2020-02-29,0,0,0,0,3155070,"0"
"Iowa",2020-03-01,0,0,0,0,3155070,"0"
"Iowa",2020-03-02,0,0,0,0,3155070,"0"
"Iowa",2020-03-03,0,0,0,0,3155070,"0"
"Iowa",2020-03-04,0,0,0,0,3155070,"0"
"Iowa",2020-03-05,0,0,0,0,3155070,"0"
"Iowa",2020-03-06,0,0,0,0,3155070,"0"
"Iowa",2020-03-07,0,0,0,0,3155070,"0"
"Iowa",2020-03-08,0,0,0,0,3155070,"0"
"Iowa",2020-03-09,0,0,0,0,3155070,"0"
"Iowa",2020-03-10,8,8,0,0,3155070,"0.0003"
"Iowa",2020-03-11,13,13,0,0,3155070,"0.0004"
"Iowa",2020-03-12,16,16,0,0,3155070,"0.0005"
"Iowa",2020-03-13,17,17,0,0,3155070,"0.0005"
"Iowa",2020-03-14,17,17,0,0,3155070,"0.0005"
"Iowa",2020-03-15,18,18,0,0,3155070,"0.0006"
"Iowa",2020-03-16,23,23,0,0,3155070,"0.0007"
"Iowa",2020-03-17,23,23,0,0,3155070,"0.0007"
"Iowa",2020-03-18,29,29,0,0,3155070,"0.0009"
"Iowa",2020-03-19,44,44,0,0,3155070,"0.0014"
"Iowa",2020-03-20,45,45,0,0,3155070,"0.0014"
"Iowa",2020-03-21,68,68,0,0,3155070,"0.0022"
"Iowa",2020-03-22,90,90,0,0,3155070,"0.0029"
"Iowa",2020-03-23,90,90,0,0,3155070,"0.0029"
"Kansas",2020-01-22,0,0,0,0,2913314,"0"
"Kansas",2020-01-23,0,0,0,0,2913314,"0"
"Kansas",2020-01-24,0,0,0,0,2913314,"0"
"Kansas",2020-01-25,0,0,0,0,2913314,"0"
"Kansas",2020-01-26,0,0,0,0,2913314,"0"
"Kansas",2020-01-27,0,0,0,0,2913314,"0"
"Kansas",2020-01-28,0,0,0,0,2913314,"0"
"Kansas",2020-01-29,0,0,0,0,2913314,"0"
"Kansas",2020-01-30,0,0,0,0,2913314,"0"
"Kansas",2020-01-31,0,0,0,0,2913314,"0"
"Kansas",2020-02-01,0,0,0,0,2913314,"0"
"Kansas",2020-02-02,0,0,0,0,2913314,"0"
"Kansas",2020-02-03,0,0,0,0,2913314,"0"
"Kansas",2020-02-04,0,0,0,0,2913314,"0"
"Kansas",2020-02-05,0,0,0,0,2913314,"0"
"Kansas",2020-02-06,0,0,0,0,2913314,"0"
"Kansas",2020-02-07,0,0,0,0,2913314,"0"
"Kansas",2020-02-08,0,0,0,0,2913314,"0"
"Kansas",2020-02-09,0,0,0,0,2913314,"0"
"Kansas",2020-02-10,0,0,0,0,2913314,"0"
"Kansas",2020-02-11,0,0,0,0,2913314,"0"
"Kansas",2020-02-12,0,0,0,0,2913314,"0"
"Kansas",2020-02-13,0,0,0,0,2913314,"0"
"Kansas",2020-02-14,0,0,0,0,2913314,"0"
"Kansas",2020-02-15,0,0,0,0,2913314,"0"
"Kansas",2020-02-16,0,0,0,0,2913314,"0"
"Kansas",2020-02-17,0,0,0,0,2913314,"0"
"Kansas",2020-02-18,0,0,0,0,2913314,"0"
"Kansas",2020-02-19,0,0,0,0,2913314,"0"
"Kansas",2020-02-20,0,0,0,0,2913314,"0"
"Kansas",2020-02-21,0,0,0,0,2913314,"0"
"Kansas",2020-02-22,0,0,0,0,2913314,"0"
"Kansas",2020-02-23,0,0,0,0,2913314,"0"
"Kansas",2020-02-24,0,0,0,0,2913314,"0"
"Kansas",2020-02-25,0,0,0,0,2913314,"0"
"Kansas",2020-02-26,0,0,0,0,2913314,"0"
"Kansas",2020-02-27,0,0,0,0,2913314,"0"
"Kansas",2020-02-28,0,0,0,0,2913314,"0"
"Kansas",2020-02-29,0,0,0,0,2913314,"0"
"Kansas",2020-03-01,0,0,0,0,2913314,"0"
"Kansas",2020-03-02,0,0,0,0,2913314,"0"
"Kansas",2020-03-03,0,0,0,0,2913314,"0"
"Kansas",2020-03-04,0,0,0,0,2913314,"0"
"Kansas",2020-03-05,0,0,0,0,2913314,"0"
"Kansas",2020-03-06,0,0,0,0,2913314,"0"
"Kansas",2020-03-07,0,0,0,0,2913314,"0"
"Kansas",2020-03-08,0,0,0,0,2913314,"0"
"Kansas",2020-03-09,0,0,0,0,2913314,"0"
"Kansas",2020-03-10,1,1,0,0,2913314,"0"
"Kansas",2020-03-11,1,1,0,0,2913314,"0"
"Kansas",2020-03-12,1,1,0,0,2913314,"0"
"Kansas",2020-03-13,4,5,1,0,2913314,"0.0002"
"Kansas",2020-03-14,7,8,1,0,2913314,"0.0003"
"Kansas",2020-03-15,7,8,1,0,2913314,"0.0003"
"Kansas",2020-03-16,10,11,1,0,2913314,"0.0004"
"Kansas",2020-03-17,17,18,1,0,2913314,"0.0006"
"Kansas",2020-03-18,17,18,1,0,2913314,"0.0006"
"Kansas",2020-03-19,33,34,1,0,2913314,"0.0012"
"Kansas",2020-03-20,43,44,1,0,2913314,"0.0015"
"Kansas",2020-03-21,55,57,2,0,2913314,"0.002"
"Kansas",2020-03-22,62,64,2,0,2913314,"0.0022"
"Kansas",2020-03-23,62,64,2,0,2913314,"0.0022"
"Kentucky",2020-01-22,0,0,0,0,4467673,"0"
"Kentucky",2020-01-23,0,0,0,0,4467673,"0"
"Kentucky",2020-01-24,0,0,0,0,4467673,"0"
"Kentucky",2020-01-25,0,0,0,0,4467673,"0"
"Kentucky",2020-01-26,0,0,0,0,4467673,"0"
"Kentucky",2020-01-27,0,0,0,0,4467673,"0"
"Kentucky",2020-01-28,0,0,0,0,4467673,"0"
"Kentucky",2020-01-29,0,0,0,0,4467673,"0"
"Kentucky",2020-01-30,0,0,0,0,4467673,"0"
"Kentucky",2020-01-31,0,0,0,0,4467673,"0"
"Kentucky",2020-02-01,0,0,0,0,4467673,"0"
"Kentucky",2020-02-02,0,0,0,0,4467673,"0"
"Kentucky",2020-02-03,0,0,0,0,4467673,"0"
"Kentucky",2020-02-04,0,0,0,0,4467673,"0"
"Kentucky",2020-02-05,0,0,0,0,4467673,"0"
"Kentucky",2020-02-06,0,0,0,0,4467673,"0"
"Kentucky",2020-02-07,0,0,0,0,4467673,"0"
"Kentucky",2020-02-08,0,0,0,0,4467673,"0"
"Kentucky",2020-02-09,0,0,0,0,4467673,"0"
"Kentucky",2020-02-10,0,0,0,0,4467673,"0"
"Kentucky",2020-02-11,0,0,0,0,4467673,"0"
"Kentucky",2020-02-12,0,0,0,0,4467673,"0"
"Kentucky",2020-02-13,0,0,0,0,4467673,"0"
"Kentucky",2020-02-14,0,0,0,0,4467673,"0"
"Kentucky",2020-02-15,0,0,0,0,4467673,"0"
"Kentucky",2020-02-16,0,0,0,0,4467673,"0"
"Kentucky",2020-02-17,0,0,0,0,4467673,"0"
"Kentucky",2020-02-18,0,0,0,0,4467673,"0"
"Kentucky",2020-02-19,0,0,0,0,4467673,"0"
"Kentucky",2020-02-20,0,0,0,0,4467673,"0"
"Kentucky",2020-02-21,0,0,0,0,4467673,"0"
"Kentucky",2020-02-22,0,0,0,0,4467673,"0"
"Kentucky",2020-02-23,0,0,0,0,4467673,"0"
"Kentucky",2020-02-24,0,0,0,0,4467673,"0"
"Kentucky",2020-02-25,0,0,0,0,4467673,"0"
"Kentucky",2020-02-26,0,0,0,0,4467673,"0"
"Kentucky",2020-02-27,0,0,0,0,4467673,"0"
"Kentucky",2020-02-28,0,0,0,0,4467673,"0"
"Kentucky",2020-02-29,0,0,0,0,4467673,"0"
"Kentucky",2020-03-01,0,0,0,0,4467673,"0"
"Kentucky",2020-03-02,0,0,0,0,4467673,"0"
"Kentucky",2020-03-03,0,0,0,0,4467673,"0"
"Kentucky",2020-03-04,0,0,0,0,4467673,"0"
"Kentucky",2020-03-05,0,0,0,0,4467673,"0"
"Kentucky",2020-03-06,0,0,0,0,4467673,"0"
"Kentucky",2020-03-07,0,0,0,0,4467673,"0"
"Kentucky",2020-03-08,0,0,0,0,4467673,"0"
"Kentucky",2020-03-09,0,0,0,0,4467673,"0"
"Kentucky",2020-03-10,6,6,0,0,4467673,"0.0001"
"Kentucky",2020-03-11,8,8,0,0,4467673,"0.0002"
"Kentucky",2020-03-12,10,10,0,0,4467673,"0.0002"
"Kentucky",2020-03-13,14,14,0,0,4467673,"0.0003"
"Kentucky",2020-03-14,14,14,0,0,4467673,"0.0003"
"Kentucky",2020-03-15,20,20,0,0,4467673,"0.0004"
"Kentucky",2020-03-16,19,21,1,1,4467673,"0.0005"
"Kentucky",2020-03-17,24,26,1,1,4467673,"0.0006"
"Kentucky",2020-03-18,26,27,1,0,4467673,"0.0006"
"Kentucky",2020-03-19,35,37,2,0,4467673,"0.0008"
"Kentucky",2020-03-20,45,47,2,0,4467673,"0.0011"
"Kentucky",2020-03-21,84,87,3,0,4467673,"0.0019"
"Kentucky",2020-03-22,96,99,3,0,4467673,"0.0022"
"Kentucky",2020-03-23,96,99,3,0,4467673,"0.0022"
"Louisiana",2020-01-22,0,0,0,0,4648794,"0"
"Louisiana",2020-01-23,0,0,0,0,4648794,"0"
"Louisiana",2020-01-24,0,0,0,0,4648794,"0"
"Louisiana",2020-01-25,0,0,0,0,4648794,"0"
"Louisiana",2020-01-26,0,0,0,0,4648794,"0"
"Louisiana",2020-01-27,0,0,0,0,4648794,"0"
"Louisiana",2020-01-28,0,0,0,0,4648794,"0"
"Louisiana",2020-01-29,0,0,0,0,4648794,"0"
"Louisiana",2020-01-30,0,0,0,0,4648794,"0"
"Louisiana",2020-01-31,0,0,0,0,4648794,"0"
"Louisiana",2020-02-01,0,0,0,0,4648794,"0"
"Louisiana",2020-02-02,0,0,0,0,4648794,"0"
"Louisiana",2020-02-03,0,0,0,0,4648794,"0"
"Louisiana",2020-02-04,0,0,0,0,4648794,"0"
"Louisiana",2020-02-05,0,0,0,0,4648794,"0"
"Louisiana",2020-02-06,0,0,0,0,4648794,"0"
"Louisiana",2020-02-07,0,0,0,0,4648794,"0"
"Louisiana",2020-02-08,0,0,0,0,4648794,"0"
"Louisiana",2020-02-09,0,0,0,0,4648794,"0"
"Louisiana",2020-02-10,0,0,0,0,4648794,"0"
"Louisiana",2020-02-11,0,0,0,0,4648794,"0"
"Louisiana",2020-02-12,0,0,0,0,4648794,"0"
"Louisiana",2020-02-13,0,0,0,0,4648794,"0"
"Louisiana",2020-02-14,0,0,0,0,4648794,"0"
"Louisiana",2020-02-15,0,0,0,0,4648794,"0"
"Louisiana",2020-02-16,0,0,0,0,4648794,"0"
"Louisiana",2020-02-17,0,0,0,0,4648794,"0"
"Louisiana",2020-02-18,0,0,0,0,4648794,"0"
"Louisiana",2020-02-19,0,0,0,0,4648794,"0"
"Louisiana",2020-02-20,0,0,0,0,4648794,"0"
"Louisiana",2020-02-21,0,0,0,0,4648794,"0"
"Louisiana",2020-02-22,0,0,0,0,4648794,"0"
"Louisiana",2020-02-23,0,0,0,0,4648794,"0"
"Louisiana",2020-02-24,0,0,0,0,4648794,"0"
"Louisiana",2020-02-25,0,0,0,0,4648794,"0"
"Louisiana",2020-02-26,0,0,0,0,4648794,"0"
"Louisiana",2020-02-27,0,0,0,0,4648794,"0"
"Louisiana",2020-02-28,0,0,0,0,4648794,"0"
"Louisiana",2020-02-29,0,0,0,0,4648794,"0"
"Louisiana",2020-03-01,0,0,0,0,4648794,"0"
"Louisiana",2020-03-02,0,0,0,0,4648794,"0"
"Louisiana",2020-03-03,0,0,0,0,4648794,"0"
"Louisiana",2020-03-04,0,0,0,0,4648794,"0"
"Louisiana",2020-03-05,0,0,0,0,4648794,"0"
"Louisiana",2020-03-06,0,0,0,0,4648794,"0"
"Louisiana",2020-03-07,0,0,0,0,4648794,"0"
"Louisiana",2020-03-08,0,0,0,0,4648794,"0"
"Louisiana",2020-03-09,0,0,0,0,4648794,"0"
"Louisiana",2020-03-10,1,1,0,0,4648794,"0"
"Louisiana",2020-03-11,6,6,0,0,4648794,"0.0001"
"Louisiana",2020-03-12,19,19,0,0,4648794,"0.0004"
"Louisiana",2020-03-13,36,36,0,0,4648794,"0.0008"
"Louisiana",2020-03-14,76,77,1,0,4648794,"0.0017"
"Louisiana",2020-03-15,89,91,2,0,4648794,"0.002"
"Louisiana",2020-03-16,133,136,3,0,4648794,"0.0029"
"Louisiana",2020-03-17,192,196,4,0,4648794,"0.0042"
"Louisiana",2020-03-18,253,257,4,0,4648794,"0.0055"
"Louisiana",2020-03-19,382,392,10,0,4648794,"0.0084"
"Louisiana",2020-03-20,524,538,14,0,4648794,"0.0116"
"Louisiana",2020-03-21,569,585,16,0,4648794,"0.0126"
"Louisiana",2020-03-22,817,837,20,0,4648794,"0.018"
"Louisiana",2020-03-23,817,837,20,0,4648794,"0.018"
"Maine",2020-01-22,0,0,0,0,1344212,"0"
"Maine",2020-01-23,0,0,0,0,1344212,"0"
"Maine",2020-01-24,0,0,0,0,1344212,"0"
"Maine",2020-01-25,0,0,0,0,1344212,"0"
"Maine",2020-01-26,0,0,0,0,1344212,"0"
"Maine",2020-01-27,0,0,0,0,1344212,"0"
"Maine",2020-01-28,0,0,0,0,1344212,"0"
"Maine",2020-01-29,0,0,0,0,1344212,"0"
"Maine",2020-01-30,0,0,0,0,1344212,"0"
"Maine",2020-01-31,0,0,0,0,1344212,"0"
"Maine",2020-02-01,0,0,0,0,1344212,"0"
"Maine",2020-02-02,0,0,0,0,1344212,"0"
"Maine",2020-02-03,0,0,0,0,1344212,"0"
"Maine",2020-02-04,0,0,0,0,1344212,"0"
"Maine",2020-02-05,0,0,0,0,1344212,"0"
"Maine",2020-02-06,0,0,0,0,1344212,"0"
"Maine",2020-02-07,0,0,0,0,1344212,"0"
"Maine",2020-02-08,0,0,0,0,1344212,"0"
"Maine",2020-02-09,0,0,0,0,1344212,"0"
"Maine",2020-02-10,0,0,0,0,1344212,"0"
"Maine",2020-02-11,0,0,0,0,1344212,"0"
"Maine",2020-02-12,0,0,0,0,1344212,"0"
"Maine",2020-02-13,0,0,0,0,1344212,"0"
"Maine",2020-02-14,0,0,0,0,1344212,"0"
"Maine",2020-02-15,0,0,0,0,1344212,"0"
"Maine",2020-02-16,0,0,0,0,1344212,"0"
"Maine",2020-02-17,0,0,0,0,1344212,"0"
"Maine",2020-02-18,0,0,0,0,1344212,"0"
"Maine",2020-02-19,0,0,0,0,1344212,"0"
"Maine",2020-02-20,0,0,0,0,1344212,"0"
"Maine",2020-02-21,0,0,0,0,1344212,"0"
"Maine",2020-02-22,0,0,0,0,1344212,"0"
"Maine",2020-02-23,0,0,0,0,1344212,"0"
"Maine",2020-02-24,0,0,0,0,1344212,"0"
"Maine",2020-02-25,0,0,0,0,1344212,"0"
"Maine",2020-02-26,0,0,0,0,1344212,"0"
"Maine",2020-02-27,0,0,0,0,1344212,"0"
"Maine",2020-02-28,0,0,0,0,1344212,"0"
"Maine",2020-02-29,0,0,0,0,1344212,"0"
"Maine",2020-03-01,0,0,0,0,1344212,"0"
"Maine",2020-03-02,0,0,0,0,1344212,"0"
"Maine",2020-03-03,0,0,0,0,1344212,"0"
"Maine",2020-03-04,0,0,0,0,1344212,"0"
"Maine",2020-03-05,0,0,0,0,1344212,"0"
"Maine",2020-03-06,0,0,0,0,1344212,"0"
